Title: 流体压力驱动的轻便冲击工具，例如有几个同时动作的冲头（离心式或旋转冲击式 的入B25D15/00）

Code: B25D9/00

========================================

B25D9/02 活塞式工具机架，即其中工具与冲击件连接

B25D9/04 活塞式的锤子，即其中刀具或砧用冲击件撞击

B25D9/06 驱动冲击件的装置

B25D9/08 包括装入的空气压缩机

B25D9/10 包括装入的内燃机

B25D9/11 用炸药包爆炸产生的燃烧压力动作的

B25D9/12 包括装入的液压马达

B25D9/14 往复运动活塞的控制设备

B25D9/16 所用的阀装置

B25D9/18 有活塞式滑阀

B25D9/20 有管式滑阀

B25D9/22 有旋转式滑阀

B25D9/24 有摇板式阀

B25D9/26 调节活塞冲程或其冲击力或冲击频率的控制设备

