Title: 除植绒外，专门适用于对特殊表面涂布液体或其他流体的工艺，或涂布特殊的液体 或其他流体的工艺

Code: B05D7/00

========================================

B05D7/02 用于高分子物质，如橡胶

B05D7/04 用于薄膜或薄板的表面

B05D7/06 用于木料

B05D7/08 用合成喷雾或清漆

B05D7/10 以纤维素的衍生物为基础

B05D7/12 对皮革的涂覆

B05D7/14 对金属的涂覆，如车身

B05D7/16 用合成喷漆或清漆

B05D7/18 以纤维素的衍生物为基础

B05D7/20 对金属丝的涂覆

B05D7/22 对内表面的涂覆，如管子

B05D7/24 涂布特殊液体或其他流体物质

B05D7/26 合成喷漆或清漆（B05D7/08，B05D7/16优先）

