Title: 使用固定的组合字模进行机械排字的机械、零件或附件，铅字由固定的组合字模铸 成或模制

Code: B41B9/00

========================================

B41B9/02 字模的组合

B41B9/04 组合字模的托盘，如木底托，滚筒，铅字轮，咬字杆

B41B9/06 用以实现字模托盘与选出的字符或插铅的铸模的相对运动的机构

B41B9/08 模制或铸造装置

B41B9/10 铸模

B41B9/12 整版装置

B41B9/14 供送熔融态金属的装置

B41B9/16 铸字后运送铅字的装置

B41B9/18 铅条排出机构

B41B9/20 光边装置

